second,packet_drop_rate,byte_drop_rate,avg_timeDelta,std_timeDelta,skw_timeDelta,kur_timeDelta,vmaf,exp_id,video,problem,value
15.0,0.0044,0.0318,0.0045,0.0127,2.6459,5.1882,94.67483481818182,4006,scarlet,drop,0.10
16.0,0.0051,0.0324,0.0051,0.0135,2.3836,3.854,90.84117181818182,4006,scarlet,drop,0.10
17.0,0.0032,0.0305,0.0032,0.0107,3.2483,8.7452,84.03347623809525,4006,scarlet,drop,0.10
18.0,0.0,0.0273,0.0042,0.0123,2.7442,5.7162,74.5865629090909,4006,scarlet,drop,0.10
19.0,0.007,0.0348,0.0035,0.0113,3.0588,7.5751,49.47036604545454,4006,scarlet,drop,0.10
20.0,0.0035,0.0311,0.0035,0.0112,3.0591,7.5689,47.23981331818182,4006,scarlet,drop,0.10
21.0,0.0033,0.0306,0.0033,0.0109,3.2385,8.7498,47.01915352380952,4006,scarlet,drop,0.10
22.0,0.0084,0.0357,0.0042,0.0124,2.734,5.6774,41.6691459090909,4006,scarlet,drop,0.10
23.0,0.0039,0.0309,0.0039,0.0119,2.8828,6.528,60.90841936363636,4006,scarlet,drop,0.10
24.0,0.1143,0.1189,0.0189,0.0212,0.2502,-1.9935,82.38934818181819,4006,scarlet,drop,0.10
1.0,0.0,0.0273,0.0025,0.0096,3.7952,12.7789,99.87753576190478,4240,scarlet,drop,2.00
2.0,0.0,0.0276,0.0036,0.0117,3.0017,7.1961,100.0,4240,scarlet,drop,2.00
3.0,0.0,0.0274,0.0037,0.0118,2.9719,7.0136,22.89391772727273,4240,scarlet,drop,2.00
4.0,0.0303,0.058,0.0035,0.0113,3.1098,7.898,0.7393695909090909,4240,scarlet,drop,2.00
5.0,0.0424,0.0673,0.0037,0.0116,2.9921,7.1851,0.0,4240,scarlet,drop,2.00
6.0,0.0421,0.0657,0.0037,0.0115,3.0053,7.2463,0.1817215909090909,4240,scarlet,drop,2.00
7.0,0.0505,0.0788,0.0038,0.0117,2.936,6.8459,0.34904345454545455,4240,scarlet,drop,2.00
8.0,0.0345,0.0624,0.0036,0.0114,3.057,7.5723,1.5965686363636364,4240,scarlet,drop,2.00
9.0,0.0218,0.0496,0.0037,0.0116,2.9762,7.0842,5.745491571428571,4240,scarlet,drop,2.00
10.0,0.0521,0.0802,0.0037,0.0115,3.0004,7.2125,5.619811454545455,4240,scarlet,drop,2.00
11.0,0.0373,0.064,0.0043,0.0124,2.692,5.4438,5.2772213181818195,4240,scarlet,drop,2.00
12.0,0.0345,0.0625,0.004,0.012,2.8505,6.3393,3.730106590909091,4240,scarlet,drop,2.00
13.0,0.0389,0.0667,0.004,0.0121,2.8127,6.1209,2.8443403809523806,4240,scarlet,drop,2.00
14.0,0.0287,0.0555,0.0037,0.0121,3.3923,11.1574,0.0,4240,scarlet,drop,2.00
15.0,0.0575,0.0858,0.0047,0.013,2.5459,4.6623,0.0,4240,scarlet,drop,2.00
16.0,0.0459,0.0707,0.0054,0.0139,2.3156,3.5369,1.9345821363636362,4240,scarlet,drop,2.00
17.0,0.0413,0.0675,0.0033,0.0109,3.1871,8.3694,6.722391285714285,4240,scarlet,drop,2.00
18.0,0.025,0.0528,0.0043,0.0124,2.692,5.414,6.547436181818181,4240,scarlet,drop,2.00
19.0,0.0423,0.0673,0.0037,0.0115,2.995,7.2058,7.038692636363636,4240,scarlet,drop,2.00
20.0,0.0352,0.0589,0.0036,0.0115,3.0095,7.2972,6.958909227272727,4240,scarlet,drop,2.00
21.0,0.0327,0.0571,0.0034,0.0111,3.167,8.2594,8.092831380952381,4240,scarlet,drop,2.00
22.0,0.042,0.0699,0.0044,0.0126,2.6692,5.3196,8.81470218181818,4240,scarlet,drop,2.00
23.0,0.0352,0.0626,0.004,0.0121,2.8158,6.1263,3.6794018636363632,4240,scarlet,drop,2.00
24.0,0.0857,0.1134,0.0183,0.0211,0.3096,-1.9545,2.052449272727273,4240,scarlet,drop,2.00
1.0,-0.0026,0.0272,0.0025,0.0096,3.7763,12.548,99.87753576190478,4498,scarlet,good,0
2.0,0.0,0.0275,0.0036,0.0116,3.0111,7.2864,100.0,4498,scarlet,good,0
3.0,-0.0037,0.0272,0.0037,0.0118,2.978,7.0461,100.0,4498,scarlet,good,0
4.0,0.0034,0.0295,0.0034,0.0113,3.1303,7.9868,100.0,4498,scarlet,good,0
5.0,0.0283,0.0538,0.0036,0.0116,2.975,7.0031,100.0,4498,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.054,7.5059,100.0,4498,scarlet,good,0
7.0,0.0,0.028,0.0036,0.0117,3.0013,7.1932,100.0,4498,scarlet,good,0
8.0,0.1931,0.2262,0.0043,0.0126,2.6788,5.3353,100.0,4498,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9843,7.0824,100.0,4498,scarlet,good,0
10.0,-0.0035,0.0273,0.0035,0.0115,3.0851,7.7098,99.08801790909091,4498,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0125,2.7619,5.8392,79.20349213636364,4498,scarlet,good,0
12.0,0.0077,0.0352,0.0038,0.0119,2.8592,6.3182,99.02749731818182,4498,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8535,6.3098,70.2089175238095,4498,scarlet,good,0
14.0,-0.0036,0.0271,0.0036,0.0116,3.0219,7.3143,86.67570068181818,4498,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6209,5.0333,98.09195186363637,4498,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.363,3.7254,98.706783,4498,scarlet,good,0
17.0,0.0,0.0272,0.0033,0.0111,3.1727,8.2205,100.0,4498,scarlet,good,0
18.0,0.0,0.0274,0.004,0.0123,2.7921,5.9687,100.0,4498,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0116,3.0469,7.4631,100.0,4498,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0116,3.0452,7.4477,100.0,4498,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.2313,8.703,100.0,4498,scarlet,good,0
22.0,0.0504,0.0775,0.0044,0.0127,2.6089,4.9419,100.0,4498,scarlet,good,0
23.0,0.0,0.0271,0.004,0.0123,2.7812,5.8914,99.43994772727272,4498,scarlet,good,0
24.0,0.0303,0.0503,0.0183,0.0212,0.3082,-1.958,89.64033204545453,4498,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7799,12.6235,99.87753576190478,4305,scarlet,drop,2.55
2.0,0.0,0.0276,0.0036,0.0117,3.0009,7.1905,100.0,4305,scarlet,drop,2.55
3.0,0.0,0.0274,0.0037,0.0118,2.9712,7.0065,30.005760136363634,4305,scarlet,drop,2.55
4.0,0.0471,0.0732,0.0035,0.0114,3.0759,7.6835,4.301089954545454,4305,scarlet,drop,2.55
5.0,0.0565,0.0824,0.0037,0.0117,2.9578,6.9617,1.0526185714285714,4305,scarlet,drop,2.55
6.0,0.0386,0.0635,0.0037,0.0115,3.0193,7.3542,0.9724581363636363,4305,scarlet,drop,2.55
7.0,0.0505,0.0823,0.0038,0.0117,2.9305,6.7978,1.3278664545454546,4305,scarlet,drop,2.55
8.0,0.0172,0.0449,0.0035,0.0113,3.0866,7.737,1.6904572727272729,4305,scarlet,drop,2.55
9.0,0.0145,0.0424,0.0037,0.0116,2.9858,7.1285,6.244522714285714,4305,scarlet,drop,2.55
10.0,0.0382,0.0659,0.0036,0.0113,3.0172,7.2842,6.076490772727272,4305,scarlet,drop,2.55
11.0,0.0498,0.0751,0.0044,0.0125,2.6631,5.2748,6.309220818181819,4305,scarlet,drop,2.55
12.0,0.0421,0.0703,0.004,0.012,2.8316,6.2189,4.2315105,4305,scarlet,drop,2.55
13.0,0.0506,0.0823,0.0041,0.0122,2.7833,5.9393,3.047435142857143,4305,scarlet,drop,2.55
14.0,0.0466,0.0741,0.0038,0.0117,2.9726,7.0623,0.583693409090909,4305,scarlet,drop,2.55
15.0,0.0708,0.0988,0.0048,0.0131,2.5205,4.5293,2.184459090909091,4305,scarlet,drop,2.55
16.0,0.0255,0.0536,0.0052,0.0136,2.3473,3.6794,6.355320545454546,4305,scarlet,drop,2.55
17.0,0.0413,0.0685,0.0033,0.011,3.2041,8.5309,10.294037428571428,4305,scarlet,drop,2.55
18.0,0.0708,0.0996,0.0045,0.0127,2.6095,4.9888,9.087641863636362,4305,scarlet,drop,2.55
19.0,0.0563,0.0849,0.0037,0.0116,2.9599,6.9749,7.862781590909091,4305,scarlet,drop,2.55
20.0,0.0563,0.0848,0.0037,0.0116,2.9636,7.0159,7.351633272727272,4305,scarlet,drop,2.55
21.0,0.0556,0.0831,0.0035,0.0112,3.112,7.8902,5.398003904761904,4305,scarlet,drop,2.55
22.0,0.0546,0.0774,0.0044,0.0125,2.6312,5.0847,2.6045239999999996,4305,scarlet,drop,2.55
23.0,0.031,0.0571,0.0042,0.0122,2.7637,5.8302,3.5763023181818183,4305,scarlet,drop,2.55
24.0,0.0303,0.0503,0.0183,0.0211,0.3087,-1.9567,3.532574181818182,4305,scarlet,drop,2.55
1.0,0.0,0.0273,0.0025,0.0096,3.7817,12.6157,99.88310249999999,3697,scarlet,delay,100
2.0,0.0,0.0276,0.0036,0.0117,3.0013,7.1933,50.23274747826088,3697,scarlet,delay,100
3.0,0.0,0.0274,0.0037,0.0117,2.9737,7.0273,93.13131517391305,3697,scarlet,delay,100
4.0,0.0842,0.1074,0.0038,0.0141,5.5597,44.2306,100.0,3697,scarlet,delay,100
5.0,0.0,0.0282,0.0035,0.0113,3.0811,7.7321,100.0,3697,scarlet,delay,100
6.0,-0.014,0.0164,0.0035,0.0112,3.121,7.9846,100.0,3697,scarlet,delay,100
7.0,0.0325,0.059,0.0037,0.0116,2.9749,7.0798,100.0,3697,scarlet,delay,100
8.0,0.0759,0.1021,0.0037,0.0116,2.974,7.0729,100.0,3697,scarlet,delay,100
9.0,-0.0291,-0.0019,0.0035,0.0113,3.0795,7.7039,100.0,3697,scarlet,delay,100
10.0,-0.0729,-0.0436,0.0032,0.0108,3.2339,8.6533,100.0,3697,scarlet,delay,100
11.0,0.0166,0.0437,0.0042,0.0123,2.7368,5.6882,100.0,3697,scarlet,delay,100
12.0,0.0153,0.0401,0.0039,0.0119,2.887,6.5532,77.43489130434783,3697,scarlet,delay,100
13.0,-0.0117,0.0141,0.0038,0.0118,2.9132,6.7092,10.868442636363637,3697,scarlet,delay,100
14.0,0.0215,0.0506,0.0037,0.0115,3.0115,7.3056,64.71519547826085,3697,scarlet,delay,100
15.0,-0.0619,-0.0412,0.0042,0.0123,2.7742,5.8938,88.30426895652172,3697,scarlet,delay,100
16.0,0.0051,0.0324,0.0051,0.0135,2.3942,3.9025,91.1836846956522,3697,scarlet,delay,100
17.0,0.0254,0.0533,0.0032,0.0108,3.2376,8.7144,28.56761068181818,3697,scarlet,delay,100
18.0,0.0458,0.0721,0.0044,0.0125,2.6552,5.2243,19.08080752173913,3697,scarlet,delay,100
19.0,0.0035,0.03,0.0036,0.0114,3.0505,7.5164,19.409717652173914,3697,scarlet,delay,100
20.0,-0.0317,-0.0047,0.0034,0.011,3.1299,8.0097,20.309217869565217,3697,scarlet,delay,100
21.0,0.1111,0.1384,0.0037,0.0116,2.9632,6.9558,21.173036772727276,3697,scarlet,delay,100
22.0,0.105,0.1377,0.0047,0.013,2.5462,4.6704,7.550104826086955,3697,scarlet,delay,100
23.0,-0.0547,-0.0299,0.0037,0.0116,3.0021,7.2498,48.421323782608695,3697,scarlet,delay,100
24.0,-1.5429,-1.7355,0.0067,0.0146,1.8875,1.7692,77.66718952173915,3697,scarlet,delay,100
1.0,0.0155,0.0428,0.0025,0.0097,3.7374,12.2177,99.88310249999999,3713,scarlet,delay,10
2.0,0.0,0.0276,0.0036,0.0117,2.998,7.1645,100.0,3713,scarlet,delay,10
3.0,0.0,0.0274,0.0037,0.0118,2.9688,6.9857,100.0,3713,scarlet,delay,10
4.0,0.0,0.0274,0.0034,0.0112,3.1769,8.34,100.0,3713,scarlet,delay,10
5.0,0.0,0.0275,0.0035,0.0114,3.077,7.7033,90.81693840909091,3713,scarlet,delay,10
6.0,0.0,0.0275,0.0035,0.0113,3.0973,7.8372,84.02326852173913,3713,scarlet,delay,10
7.0,0.0,0.0274,0.0036,0.0115,3.0379,7.4658,51.724602130434775,3713,scarlet,delay,10
8.0,0.0,0.0275,0.0035,0.0112,3.1325,8.0622,55.29705060869565,3713,scarlet,delay,10
9.0,0.0036,0.0288,0.0037,0.0115,3.0047,7.2368,32.101504363636366,3713,scarlet,delay,10
10.0,0.0069,0.0342,0.0034,0.0111,3.101,7.8214,9.48397104347826,3713,scarlet,delay,10
11.0,-0.0084,0.0189,0.0042,0.0123,2.7647,5.8485,10.44157247826087,3713,scarlet,delay,10
12.0,0.0,0.0274,0.0038,0.0118,2.9197,6.7464,10.926976652173913,3713,scarlet,delay,10
13.0,0.0,0.0273,0.0039,0.0119,2.8915,6.5822,9.976287818181817,3713,scarlet,delay,10
14.0,0.0036,0.0308,0.0036,0.0115,3.0611,7.603,42.13697556521739,3713,scarlet,delay,10
15.0,0.0044,0.0276,0.0044,0.0127,2.649,5.2044,68.85784252173914,3713,scarlet,delay,10
16.0,0.0,0.0273,0.0051,0.0135,2.392,3.8907,76.97108604347827,3713,scarlet,delay,10
17.0,0.0,0.0273,0.0032,0.0107,3.2578,8.8154,18.297503954545455,3713,scarlet,delay,10
18.0,0.0,0.0273,0.0042,0.0123,2.7467,5.7349,12.682547,3713,scarlet,delay,10
19.0,0.0,0.0276,0.0035,0.0112,3.0663,7.606,7.569570391304348,3713,scarlet,delay,10
20.0,0.0035,0.0311,0.0035,0.0113,3.057,7.5373,13.679427478260871,3713,scarlet,delay,10
21.0,-0.0033,0.0271,0.0033,0.0109,3.2451,8.7721,12.986656818181816,3713,scarlet,delay,10
22.0,0.0084,0.0317,0.0042,0.0124,2.7371,5.6963,19.101033695652173,3713,scarlet,delay,10
23.0,0.0,0.0271,0.0038,0.0119,2.9307,6.777,18.87386086956522,3713,scarlet,delay,10
24.0,0.0571,0.081,0.0163,0.0201,0.4793,-1.8215,19.70617769565217,3713,scarlet,delay,10
1.0,0.0,0.0273,0.0025,0.0097,3.7764,12.5111,99.88310249999999,3776,scarlet,delay,200
2.0,0.1011,0.1551,0.004,0.0126,2.9606,7.2722,100.0,3776,scarlet,delay,200
3.0,0.0,0.0274,0.0037,0.0118,2.9025,6.5707,100.0,3776,scarlet,delay,200
4.0,0.5952,0.6225,0.0084,0.0262,6.2514,51.6926,40.80906934782608,3776,scarlet,delay,200
5.0,-0.1202,-0.0897,0.0034,0.0111,3.1079,7.865,82.06413336363636,3776,scarlet,delay,200
6.0,0.1065,0.1365,0.0036,0.0182,8.422,85.5233,99.98480473913044,3776,scarlet,delay,200
7.0,-0.0253,0.0001,0.0035,0.0116,3.2034,8.7095,51.451182304347824,3776,scarlet,delay,200
8.0,0.0241,0.0486,0.0035,0.0114,3.0762,7.6863,71.83147760869566,3776,scarlet,delay,200
9.0,-0.0182,0.0078,0.0036,0.0113,3.0472,7.4901,100.0,3776,scarlet,delay,200
10.0,-0.0069,0.0204,0.0035,0.0112,3.1273,8.0286,100.0,3776,scarlet,delay,200
11.0,-0.0498,-0.0199,0.004,0.012,2.8524,6.3246,100.0,3776,scarlet,delay,200
12.0,0.0421,0.065,0.004,0.012,2.8306,6.2125,100.0,3776,scarlet,delay,200
13.0,-0.0039,0.0193,0.0039,0.0119,2.8982,6.6181,70.2827105,3776,scarlet,delay,200
14.0,0.1004,0.1328,0.0038,0.0117,2.9176,6.709,28.061756478260868,3776,scarlet,delay,200
15.0,-0.0221,-0.0019,0.0043,0.0125,2.6999,5.4814,97.93688069565218,3776,scarlet,delay,200
16.0,-0.1786,-0.1548,0.0045,0.0128,2.6195,5.044,97.31967760869566,3776,scarlet,delay,200
17.0,-0.0921,-0.0611,0.0029,0.0107,3.7636,13.4574,98.02188181818182,3776,scarlet,delay,200
18.0,0.075,0.0993,0.0045,0.0127,2.6054,4.9784,73.77745965217389,3776,scarlet,delay,200
19.0,0.0387,0.0647,0.0035,0.0112,3.0723,7.6511,97.82433373913041,3776,scarlet,delay,200
20.0,-0.0599,-0.033,0.0035,0.0112,3.1112,7.9131,100.0,3776,scarlet,delay,200
21.0,0.1307,0.1591,0.0038,0.0117,2.9491,6.9246,100.0,3776,scarlet,delay,200
22.0,0.0672,0.1019,0.0045,0.0128,2.6184,5.0427,42.95325543478261,3776,scarlet,delay,200
23.0,-0.0234,0.0043,0.0038,0.012,3.003,7.2905,88.22008504347824,3776,scarlet,delay,200
24.0,-5.2,-5.8695,0.0037,0.012,3.2471,9.3873,94.17394547826088,3776,scarlet,delay,200
1.0,-0.0026,0.0272,0.0025,0.0095,3.7872,12.7564,99.87753576190478,4460,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,3.0003,7.1855,100.0,4460,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0117,2.959,6.8998,100.0,4460,scarlet,good,0
4.0,0.0,0.0274,0.0033,0.0112,3.125,7.9213,100.0,4460,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.0383,7.4056,100.0,4460,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0556,7.5223,100.0,4460,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,2.9988,7.172,100.0,4460,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0114,3.0892,7.728,100.0,4460,scarlet,good,0
9.0,-0.0036,0.0274,0.0036,0.0117,2.9925,7.1363,100.0,4460,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0766,7.6524,100.0,4460,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0124,2.7358,5.6529,100.0,4460,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8849,6.4961,100.0,4460,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.012,2.8433,6.2244,99.91600752380953,4460,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0117,3.0147,7.2736,97.97501231818183,4460,scarlet,good,0
15.0,-0.0044,0.0271,0.0044,0.0128,2.626,5.0555,98.09195186363637,4460,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3619,3.7169,98.706783,4460,scarlet,good,0
17.0,-0.0032,0.0271,0.0032,0.011,3.2633,8.8492,100.0,4460,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7264,5.5967,100.0,4460,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0115,3.0491,7.4826,100.0,4460,scarlet,good,0
20.0,-0.0035,0.0273,0.0035,0.0114,3.0764,7.6799,100.0,4460,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1981,8.4222,100.0,4460,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0124,2.6992,5.4181,100.0,4460,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8495,6.2948,51.48314822727272,4460,scarlet,good,0
24.0,0.0286,0.0486,0.0184,0.0211,0.2904,-1.963,89.30955277272727,4460,scarlet,good,0
1.0,0.1295,0.1579,0.0029,0.0102,3.4719,10.3967,99.87753576190478,4527,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9978,7.1634,100.0,4527,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9682,6.9798,100.0,4527,scarlet,good,0
4.0,0.0,0.0274,0.0033,0.0112,3.1239,7.9095,55.167292954545466,4527,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.041,7.4299,72.64944376190476,4527,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0565,7.5283,100.0,4527,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,3.0,7.1805,100.0,4527,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0114,3.091,7.7442,100.0,4527,scarlet,good,0
9.0,0.0109,0.0375,0.0037,0.0118,2.9626,6.9521,100.0,4527,scarlet,good,0
10.0,0.0035,0.0282,0.0035,0.0115,3.0675,7.5903,100.0,4527,scarlet,good,0
11.0,0.0041,0.0295,0.0041,0.0124,2.714,5.496,100.0,4527,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8831,6.4811,100.0,4527,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8546,6.3191,99.91600752380953,4527,scarlet,good,0
14.0,0.1756,0.2177,0.0044,0.0127,2.6487,5.1756,97.97501231818183,4527,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0129,2.6144,4.9869,94.05960572727273,4527,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3636,3.7294,95.8172915909091,4527,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.2567,8.8049,100.0,4527,scarlet,good,0
18.0,0.0,0.0273,0.0041,0.0124,2.7132,5.4904,100.0,4527,scarlet,good,0
19.0,0.0035,0.0278,0.0035,0.0116,3.0419,7.4389,100.0,4527,scarlet,good,0
20.0,-0.0035,0.0273,0.0035,0.0115,3.0572,7.5368,100.0,4527,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1951,8.3945,100.0,4527,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7109,5.5105,100.0,4527,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.838,6.1979,99.43994772727272,4527,scarlet,good,0
24.0,0.0,0.0214,0.0179,0.021,0.3431,-1.9258,87.24275104545454,4527,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7833,12.6886,21.23903047619048,3962,scarlet,delay,580
2.0,-0.0036,0.0274,0.0036,0.0116,3.0095,7.2441,23.56644981818182,3962,scarlet,delay,580
3.0,0.0,0.0274,0.0037,0.0118,2.9731,7.0211,4.112755636363636,3962,scarlet,delay,580
4.0,0.6229,0.6465,0.0063,0.015,2.0029,2.1314,8.025304727272728,3962,scarlet,delay,580
5.0,0.1661,0.1817,0.0055,0.0415,14.034,208.052,63.849812227272736,3962,scarlet,delay,580
6.0,-0.0211,0.0079,0.0034,0.0112,3.1328,8.0549,100.0,3962,scarlet,delay,580
7.0,-0.0289,-0.0031,0.0035,0.0113,3.0904,7.7748,71.68979219047621,3962,scarlet,delay,580
8.0,0.0379,0.0666,0.0037,0.0115,2.949,6.8673,14.283184136363634,3962,scarlet,delay,580
9.0,-0.0436,-0.0242,0.0035,0.0113,3.11,7.9126,37.474726545454544,3962,scarlet,delay,580
10.0,-0.0069,0.0261,0.0033,0.011,3.2159,8.6066,95.3345174090909,3962,scarlet,delay,580
11.0,-0.0415,-0.0115,0.004,0.012,2.8421,6.2823,8.026096545454543,3962,scarlet,delay,580
12.0,0.0077,0.0309,0.0039,0.0119,2.8974,6.5989,21.060201227272728,3962,scarlet,delay,580
13.0,0.0428,0.0761,0.004,0.012,2.7946,5.9888,20.264369238095238,3962,scarlet,delay,580
14.0,-0.0466,-0.0063,0.0036,0.0114,3.0589,7.5914,25.856015136363634,3962,scarlet,delay,580
15.0,-0.0133,-0.0063,0.0044,0.0126,2.684,5.3898,92.72485322727272,3962,scarlet,delay,580
16.0,-0.1684,-0.135,0.0044,0.0126,2.6842,5.3992,90.64917222727273,3962,scarlet,delay,580
17.0,0.1397,0.1662,0.0036,0.0114,3.084,7.7653,78.66369127272726,3962,scarlet,delay,580
18.0,-0.0667,-0.0496,0.0039,0.0119,2.866,6.4091,17.725896818181816,3962,scarlet,delay,580
19.0,0.0669,0.092,0.0038,0.0117,2.94,6.8672,18.870894380952382,3962,scarlet,delay,580
20.0,-0.0246,0.0034,0.0034,0.0111,3.1146,7.9097,19.489745,3962,scarlet,delay,580
21.0,-0.0392,-0.0076,0.0033,0.0109,3.2211,8.6225,18.718459454545453,3962,scarlet,delay,580
22.0,0.0588,0.0981,0.0045,0.0127,2.6274,5.0711,11.973674727272726,3962,scarlet,delay,580
23.0,0.0117,0.0312,0.004,0.012,2.8674,6.4407,45.02861554545454,3962,scarlet,delay,580
24.0,-5.8,-6.4129,0.0039,0.0118,2.8622,6.414,71.21275113636365,3962,scarlet,delay,580
25.0,0.0,0.0,0.018,0.0212,0.2711,-2.5714,85.56766445454546,3962,scarlet,delay,580
1.0,-0.0026,0.0272,0.0025,0.0097,3.7711,12.4723,99.87753576190478,4497,scarlet,good,0
2.0,0.0,0.0275,0.0036,0.0116,3.0083,7.2554,100.0,4497,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9707,7.0031,100.0,4497,scarlet,good,0
4.0,0.0034,0.0289,0.0034,0.0114,3.1291,7.9761,100.0,4497,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0115,3.0292,7.3253,100.0,4497,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0116,3.0553,7.5186,100.0,4497,scarlet,good,0
7.0,0.2094,0.2542,0.0046,0.013,2.5569,4.6859,100.0,4497,scarlet,good,0
8.0,0.031,0.057,0.0036,0.0116,3.0147,7.2343,100.0,4497,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0116,2.9736,6.99,100.0,4497,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.076,7.6473,100.0,4497,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0125,2.7351,5.6464,100.0,4497,scarlet,good,0
12.0,0.0996,0.151,0.0043,0.0127,2.7801,6.0762,100.0,4497,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8552,6.3238,99.91600752380953,4497,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0117,3.0153,7.2775,97.97501231818183,4497,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0129,2.6136,4.981,98.09195186363637,4497,scarlet,good,0
16.0,0.0459,0.095,0.0054,0.0139,2.2802,3.3347,98.706783,4497,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.258,8.8172,100.0,4497,scarlet,good,0
18.0,0.0,0.0273,0.0041,0.0123,2.7136,5.4926,100.0,4497,scarlet,good,0
19.0,0.0035,0.0326,0.0036,0.0117,2.9823,7.0747,100.0,4497,scarlet,good,0
20.0,0.0854,0.1177,0.0037,0.0119,2.9383,6.8158,100.0,4497,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0121,4.2452,21.6283,100.0,4497,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0126,2.7458,5.753,100.0,4497,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.012,2.8378,6.197,99.43994772727272,4497,scarlet,good,0
24.0,0.0286,0.0486,0.0184,0.0211,0.2908,-1.9622,99.04429377272727,4497,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7781,12.6798,99.87753576190478,4680,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9997,7.1797,100.0,4680,scarlet,good,0
3.0,-0.0073,0.027,0.0036,0.0117,2.9865,7.1018,100.0,4680,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1374,8.0326,100.0,4680,scarlet,good,0
5.0,-0.0035,0.0273,0.0035,0.0115,3.0494,7.4856,100.0,4680,scarlet,good,0
6.0,-0.0035,0.0273,0.0035,0.0115,3.0646,7.5816,100.0,4680,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,3.0001,7.183,100.0,4680,scarlet,good,0
8.0,0.0,0.0275,0.0034,0.0114,3.0908,7.742,100.0,4680,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9874,7.1098,100.0,4680,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0769,7.656,100.0,4680,scarlet,good,0
11.0,-0.0041,0.027,0.0041,0.0124,2.7408,5.6736,100.0,4680,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8839,6.4876,100.0,4680,scarlet,good,0
